uri,acousticness,valence,danceability,energy,key,instrumentalness,liveness,loudness,speechiness,tempo,duration_ms,mood
spotify:track:2g2GkH3vZHk4lWzBjgQ6nY,0.627,0.885,0.691,0.507,11,0,0.457,-10.23,0.0343,128.518,125440,happy
spotify:track:0iOZM63lendWRTTeKhZBSC,0.713,0.813,0.606,0.457,6,2.53E-05,0.0747,-14.035,0.0497,92.033,244027,happy
spotify:track:3SdingSsFcZDZAyvcJbgAw,0.283,0.842,0.483,0.677,0,0,0.321,-5.91,0.0593,170.72,131867,happy
spotify:track:4Y4Gd3ty8uut6Qw43c7yJc,0.726,0.598,0.486,0.312,2,1.59E-06,0.0601,-13.522,0.0533,205.917,166827,happy
spotify:track:6b6IMqP565TbtFFZg9iFf3,0.245,0.971,0.667,0.599,0,0,0.107,-8.894,0.0291,127.935,160280,happy
spotify:track:7CU4nw7gb94A2XD7PbxwRX,0.554,0.852,0.72,0.512,2,0,0.278,-7.763,0.0309,122.821,141198,happy
spotify:track:0emd9tHSVP4dK6UG4pcOFD,0.307,0.54,0.506,0.402,8,1.25E-05,0.0814,-11.743,0.0256,94.221,234360,happy
spotify:track:3XC7Jd6SfrQYKZJ6inyRHK,0.000334,0.299,0.316,0.484,9,0.00445,0.0912,-9.11,0.0308,117.363,269907,happy
spotify:track:0wz1LjDb9ZNEYwOmDJ3Q4b,0.661,0.965,0.55,0.854,3,0,0.112,-5.968,0.036,159.231,149373,happy
spotify:track:7CZiDzGVjUssMSOXrDNYHL,0.0457,0.749,0.519,0.85,9,0,0.233,-6.777,0.0678,123.419,189680,happy
spotify:track:4gKkrvF43rvvO2NpSNbxuk,0.00255,0.603,0.34,0.757,10,0.898,0.0975,-6.939,0.0381,108.541,158773,happy
spotify:track:3c2kMiSB86tVq1J4oULmvL,0.595,0.678,0.605,0.455,5,0,0.0816,-8.903,0.0301,106.825,151289,happy
spotify:track:3uqEiaO6MUoM89nLSIs05c,0.411,0.895,0.646,0.911,7,0.000484,0.115,-6.228,0.101,126.122,171688,happy
spotify:track:1lHiKWnlJtjzA4vHnjAr39,0.363,0.901,0.676,0.681,5,0.191,0.0967,-9.223,0.0292,132.953,176600,happy
spotify:track:2CO0f5bsFA1qM59B53nKGC,0.249,0.755,0.668,0.828,7,7.21E-06,0.162,-6.517,0.0616,129.285,147267,happy
spotify:track:1WWbqYAzu1N216ngniTLNq,0.545,0.598,0.6,0.546,0,0,0.559,-5.714,0.0691,104.451,178120,happy
spotify:track:1OppEieGNdItZbE14gLBEv,0.299,0.659,0.63,0.711,10,0,0.0813,-9.34,0.0472,96.912,167933,happy
spotify:track:45Szkclj1lt4ubm7RFK68t,0.153,0.729,0.594,0.533,10,1.49E-05,0.172,-7.993,0.0438,78.552,137307,happy
spotify:track:55LRDFmsuazr533WrtHHW9,0.0362,0.621,0.596,0.901,3,0.749,0.0698,-7.373,0.0482,137.359,219467,happy
spotify:track:054qLeg034PXr1wM3DMstk,0.716,0.66,0.601,0.467,4,0,0.135,-10.041,0.0263,129.578,129333,happy
spotify:track:62AuGbAkt8Ox2IrFFb8GKV,0.611,0.578,0.529,0.127,11,0.000109,0.237,-16.066,0.0274,63.05,203573,happy
spotify:track:2Sc2fikZMUod9wXnwTTzFx,0.0586,0.942,0.508,0.774,2,4.87E-06,0.063,-5.973,0.0321,178.946,141600,happy
spotify:track:6l5D1WC6kR5cxaUOEyCGvs,0.668,0.953,0.78,0.524,2,6.47E-05,0.293,-12.072,0.0321,124.181,163716,happy
spotify:track:65jrjEhWfAvysKfnojk1i0,0.908,0.778,0.747,0.226,7,0.000168,0.107,-13.635,0.0415,123.789,161960,happy
spotify:track:4ZzXPeOfMXk0iKNQGdlzDq,0.595,0.942,0.469,0.647,8,1.65E-06,0.339,-13.913,0.0315,147.878,163027,happy
spotify:track:3Ez3Pk5Xe6GmocOVZ6dEks,0.166,0.302,0.581,0.836,1,1.67E-05,0.0682,-7.048,0.0346,126.809,137867,happy
spotify:track:3SdTKo2uVsxFblQjpScoHy,0.57,0.605,0.65,0.306,9,7.07E-06,0.0707,-9.443,0.0393,118.068,180056,happy
spotify:track:1Pq47iFLC5U7j8xeNiNcuS,0.368,0.961,0.692,0.501,9,0,0.0393,-11.708,0.0625,128.388,140000,happy
spotify:track:2aCKBrLn7rbhStk5k4FwnF,0.0589,0.873,0.371,0.613,7,0,0.0479,-6.685,0.0452,203.732,156440,happy
spotify:track:1MA9StLzlFftLbuqOmoWij,0.412,0.866,0.498,0.582,7,0,0.372,-8.961,0.0339,119.809,144013,happy
spotify:track:6vcNJUWtUPB0hKC6VbZriY,0.538,0.523,0.525,0.52,7,0.00569,0.111,-11.725,0.0271,112.554,178507,happy
spotify:track:0bPmvueZJ2usI59GsCH6Ix,0.584,0.895,0.502,0.896,0,0,0.338,-7.761,0.0645,127.175,149907,happy
spotify:track:0obIo2GEab6qqms6t3JaMY,0.359,0.643,0.515,0.623,9,0,0.274,-5.597,0.036,64.253,143627,happy
spotify:track:37j56IWzpplKE5zrlQRmxc,0.199,0.637,0.724,0.346,3,0,0.111,-11.256,0.0366,117.188,196707,happy
spotify:track:6rLqjzGV5VMLDWEnuUqi8q,0.0118,0.304,0.556,0.57,2,0.000526,0.198,-9.472,0.0393,126.01,165227,happy
spotify:track:2PzU4IB8Dr6mxV3lHuaG34,0.0383,0.931,0.723,0.863,2,0.0317,0.128,-7.89,0.0338,136.302,222813,happy
spotify:track:4O3DSZqeLLEpRrqRIClGD1,0.674,0.557,0.41,0.649,11,0.00224,0.0923,-10.68,0.0659,202.119,156560,happy
spotify:track:3TlIt0ReIxPsVZcOEivT5U,0.598,0.909,0.476,0.722,0,0,0.184,-10.017,0.0646,92.966,119800,happy
spotify:track:4HbzefakOqCIkwActU5b3N,0.279,0.949,0.692,0.865,9,0,0.0594,-5.596,0.0755,98.305,106053,happy
spotify:track:40XXjm2pU6LGZkLq5VmkaQ,0.266,0.811,0.497,0.569,9,0,0.336,-10.632,0.0386,120.531,182667,happy
spotify:track:6h0LLmMVZY108wNzD5UM6O,0.787,0.44,0.546,0.494,4,0.000111,0.453,-10.39,0.034,75.655,140467,happy
spotify:track:4591VqUIXysNlmI5NcAIUd,0.557,0.91,0.691,0.581,10,4.62E-05,0.147,-7.85,0.065,126.615,174440,happy
spotify:track:0SMRck5oZi9hc16L6FuRF6,0.395,0.59,0.539,0.364,6,0,0.131,-13.56,0.0341,123.056,167773,happy
spotify:track:651aS5WON5ek4GPc9fc21H,0.846,0.97,0.574,0.334,3,7.68E-05,0.289,-14.683,0.0428,148.825,124960,happy
spotify:track:4HjwGX3pJKJTeOSDpT6GCo,0.752,0.574,0.392,0.453,2,0,0.115,-13.297,0.171,183.92,128800,happy
spotify:track:5uvosCdMlFdTXhoazkTI5R,0.369,0.44,0.413,0.725,3,2.16E-05,0.0905,-5.787,0.0324,124.618,429760,happy
spotify:track:53Ijrzpbht9obINriBUJCN,0.18,0.96,0.473,0.792,4,0,0.259,-8.075,0.0351,138.66,133493,happy
spotify:track:6tdnDoWo1FXA687BBUZmVx,0.695,0.892,0.637,0.925,3,0.00296,0.183,-4.09,0.0478,129.761,146239,happy
spotify:track:1WQesdW1KcJML5TWna3FoU,0.433,0.806,0.72,0.645,0,0.00487,0.153,-16.496,0.0331,135.059,152333,happy
spotify:track:2HCaIYjkvWSZzaSKUoOh3d,0.513,0.639,0.456,0.47,2,3.76E-05,0.444,-9.564,0.0294,120.336,149467,happy
spotify:track:79s3pSe1u6ggQBEwVPm58Z,0.225,0.965,0.569,0.722,0,0,0.108,-8.914,0.0393,142.736,159640,happy
spotify:track:6pxWv6GV35VGmcPf5dh6CH,0.13,0.728,0.699,0.641,2,0.000218,0.0601,-7.564,0.0289,120.745,187213,happy
spotify:track:0i7O5MtSTXvR4BEY7stpjF,0.167,0.936,0.764,0.516,7,0,0.0723,-12.099,0.0334,115.255,231800,happy
spotify:track:3bqIoMopIrQ0HKDklqeeQW,0.734,0.967,0.811,0.342,2,0,0.0413,-14.786,0.117,123.358,143935,happy
spotify:track:0fonScmHUzC0MglSLn9saA,0.48,0.613,0.535,0.797,3,3.42E-05,0.141,-7.533,0.0459,148.835,140120,happy
spotify:track:0jjPYKq66QDiu9Ydl3Gumq,0.412,0.532,0.29,0.568,2,6.35E-06,0.596,-10.299,0.0385,138.893,131733,happy
spotify:track:7s25THrKz86DM225dOYwnr,0.164,0.965,0.805,0.558,0,2.20E-05,0.0546,-5.226,0.041,114.95,147600,happy
spotify:track:2x6pbpjVGjiWCcH89IK8AX,0.699,0.965,0.743,0.799,8,0,0.0635,-5.466,0.0375,116.112,139200,happy
spotify:track:5wIxMTfyrSEx4w1MxaM96c,0.832,0.777,0.589,0.568,5,0,0.272,-11.295,0.0806,144.566,117600,happy
spotify:track:3kcX1eNaWhs3uqgwpRWgID,0.000903,0.77,0.66,0.768,9,2.09E-05,0.326,-3.945,0.0266,120.03,222313,happy
spotify:track:3asPRXvHMHqyxvLCkaW5k3,0.0218,0.835,0.647,0.912,8,0.000569,0.247,-4.754,0.111,129.966,221627,happy
spotify:track:6vYRwtuNmaQJg7SlcrMdPs,0.00378,0.399,0.595,0.714,7,0.405,0.242,-8.9,0.0277,128.011,307076,happy
spotify:track:5hrfpu5scmc8mTRmry4bLM,0.021,0.425,0.669,0.866,6,1.04E-05,0.149,-4.798,0.0416,109.034,224333,happy
spotify:track:5JWPUEov2wlX7c0jhYZpeB,0.0295,0.749,0.569,0.84,1,0.000118,0.0995,-4.123,0.118,183.059,249587,happy
spotify:track:3Hb1ruUFpy5n5h8Tzh7niL,0.0111,0.627,0.586,0.882,0,0.0653,0.32,-4.739,0.0301,113.008,219784,happy
spotify:track:2teMWxI0AhcKHArtjumPzZ,0.0326,0.705,0.789,0.692,2,0.00548,0.157,-4.733,0.0295,103.975,220107,happy
spotify:track:4iPRZ6c4ub6t7azplNKJ8M,0.00021,0.484,0.608,0.762,2,1.44E-06,0.161,-6.293,0.0284,120.011,256360,happy
spotify:track:2h5reg3Cwkeh8JIoxNX9ID,0.00881,0.898,0.594,0.851,7,8.26E-06,0.0749,-3.47,0.0514,83.522,180356,happy
spotify:track:6tFyQbzAZgl7FcSQ5yn2z6,0.000669,0.513,0.465,0.899,7,9.53E-05,0.152,-3.481,0.0773,154.953,211893,happy
spotify:track:3nClCcBmn9NnrRQkQTkx1J,0.000132,0.288,0.596,0.807,1,0.264,0.312,-7.893,0.028,117.016,219893,happy
spotify:track:3Hs0xJpEOcJsWeayaLbeXR,0.0622,0.445,0.836,0.74,9,0.0034,0.121,-4.77,0.057,101.986,177920,happy
spotify:track:5KRyn0z6znMxUUojq0NzuQ,0.00181,0.833,0.692,0.854,6,0.00762,0.333,-4.543,0.0672,124.008,212825,happy
spotify:track:7rDGQlhnLN8JTBuHDsue6i,0.00987,0.372,0.546,0.767,4,0,0.106,-4.696,0.0876,77.525,164120,happy
spotify:track:7fLuehq23V4sKBDZmYgNDL,0.00117,0.209,0.566,0.781,1,0.00165,0.0934,-5.242,0.0281,105.967,252838,happy
spotify:track:6rpmHPyW3hakVFHQyzQpjj,0.00146,0.788,0.512,0.906,8,4.38E-06,0.085,-5.319,0.0388,174.004,203697,happy
spotify:track:5VWSp2a4MXZ18DVUuiDjJA,0.00648,0.569,0.666,0.785,0,0.312,0.111,-4.207,0.033,120.023,214997,happy
spotify:track:2CbNotJrF4eQ7cu9JUn1CJ,0.0252,0.583,0.652,0.703,8,9.56E-05,0.0473,-6.166,0.0336,100.961,231893,happy
spotify:track:1oUnzYmReVbOPaFK7e06fk,0.000579,0.954,0.685,0.773,8,0.014,0.0845,-5.617,0.0297,118.025,208547,happy
spotify:track:15VnCn8nXh4y8YspOKwSxB,0.000103,0.331,0.544,0.819,5,5.22E-06,0.14,-5.263,0.0383,114.974,177660,happy
spotify:track:0bPSRn4crnh5f1JhELPlyL,0.137,0.779,0.685,0.9,5,0,0.2,-4.626,0.151,111.991,272813,happy
spotify:track:2vjo6HuhOURw0wXsb0EVCa,0.000796,0.13,0.573,0.734,8,0.112,0.102,-5.576,0.0416,101.023,243382,happy
spotify:track:6Ej3CAn9PID4f1YAJwEzvl,0.00788,0.912,0.652,0.743,1,0.00403,0.322,-6.701,0.037,109.983,206960,happy
spotify:track:6ZMYbLF33jIECoG2MClauD,0.181,0.629,0.644,0.578,9,0.119,0.0966,-7.78,0.0256,114.944,181213,happy
spotify:track:1uNH7kknB8MVkmh6FfDb6W,0.00126,0.552,0.415,0.95,4,3.86E-05,0.133,-4.676,0.0621,160.017,194288,happy
spotify:track:77WU4AeYH3bCM5bkIu8RAf,0.00333,0.848,0.747,0.617,9,0.585,0.185,-6.755,0.0256,110.003,219833,happy
spotify:track:3tzU46wNOVaFiYRNtNYY66,0.0394,0.902,0.67,0.87,2,3.01E-06,0.101,-4.825,0.0356,120.011,161293,happy
spotify:track:4JOkWaNiPjycCHgYuiJjzy,0.0194,0.607,0.702,0.714,2,1.49E-06,0.0849,-4.968,0.0316,116.719,247600,happy
spotify:track:7EpvcKO9NqwOqcpHTWE4nj,0.0219,0.653,0.682,0.876,0,0.0298,0.121,-4.61,0.0363,102.999,204428,happy
spotify:track:4aqkzkQWoWcPMjiFWqnjU9,0.00342,0.561,0.699,0.699,7,0.000184,0.101,-6.965,0.035,92.027,196304,happy
spotify:track:4oicjE1qZcs6NpAAQ3QNhC,0.0503,0.53,0.592,0.817,3,0,0.209,-3.997,0.0436,124.02,233364,happy
spotify:track:4LlHqSRwo5z72M4N8oLYUo,0.0422,0.656,0.622,0.808,0,0,0.112,-4.651,0.0381,120.043,198781,happy
spotify:track:3CQBal6JaIQziWGgX7FUqB,0.0293,0.593,0.677,0.777,11,0.591,0.683,-4.95,0.0374,124.993,171747,happy
spotify:track:2muJzxNCRL7M2QeCmjPubU,0.000618,0.673,0.618,0.97,1,0.0327,0.0544,-3.249,0.0542,121.989,297633,happy
spotify:track:5nF6drlQTtXc5iThQoyONB,0.198,0.154,0.594,0.516,9,2.99E-05,0.0736,-7.848,0.0315,108.018,191530,happy
spotify:track:3OZfyZHECqT3q48x5ct2yh,0.00201,0.585,0.577,0.83,11,1.52E-05,0.372,-5.589,0.0838,94.029,203054,happy
spotify:track:2c9OnhCwDVpKZWjOPqKiA8,0.0214,0.959,0.638,0.699,9,0,0.0739,-6.736,0.0304,149.992,196600,happy
spotify:track:1oblFfkg4d9hWVMQU1c7NW,0.501,0.373,0.77,0.472,2,6.18E-05,0.105,-7.73,0.0341,99.951,223298,happy
spotify:track:4S6PolgPZ5OLph314ww8Fg,0.75,0.889,0.606,0.589,7,0.0102,0.0922,-7.194,0.0456,174.285,221804,happy
spotify:track:43oSsb5boERcpfiuDJR3Kq,0.00295,0.797,0.663,0.658,4,0,0.854,-5.891,0.039,119.986,178333,happy
spotify:track:6CDzDgIUqeDY5g8ujExx2f,0.44,0.531,0.761,0.525,11,6.70E-06,0.0921,-6.9,0.0944,80.87,238805,happy
spotify:track:2VrONWfzJ7aeWPuHSYeFnx,0.0134,0.198,0.633,0.832,10,0.000164,0.116,-6.572,0.0387,109.983,194119,happy
spotify:track:6xCT5zaRfOZ2NAQENXdk1z,0.00107,0.512,0.498,0.618,11,0.00308,0.515,-6.726,0.0272,80.012,201733,happy
spotify:track:2j5AyPkjugfvw0HWrK1Wvr,0.0259,0.639,0.594,0.608,1,0.122,0.156,-8.93,0.041,169.969,141503,happy
spotify:track:7rHjq0xRXkVfIq0BMluOFf,0.0255,0.459,0.567,0.844,9,0.00026,0.19,-3.429,0.0294,128.008,237387,happy
spotify:track:3PR0JEFk308QVZUQCij5JM,0.281,0.677,0.793,0.694,2,5.79E-05,0.0812,-5.011,0.0362,105.015,231037,happy
spotify:track:0hsKYjt75TyaB0QXTFE2Fd,0.061,0.967,0.813,0.69,7,0.0309,0.0832,-4.018,0.0433,125.012,166173,happy
spotify:track:4yK3sROmXB1c9viRZdWLj0,0.00389,0.502,0.599,0.809,11,0.000201,0.12,-5.799,0.0322,125.078,256157,happy
spotify:track:5rf4KMZzIVT3x5z0oypUmb,0.168,0.462,0.612,0.925,0,0,0.118,-4.493,0.0507,87.97,170539,happy
spotify:track:5mIOsPuQdXchVY0jB5NO9Q,0.049,0.584,0.75,0.585,9,0.00552,0.155,-7.576,0.0285,102.331,159595,happy
spotify:track:6cx06DFPPHchuUAcTxznu9,0.168,0.905,0.734,0.874,8,1.14E-05,0.0489,-3.158,0.0662,122.953,166028,happy
spotify:track:0sf12qNH5qcw8qpgymFOqD,0.00147,0.345,0.513,0.796,1,0.000209,0.0938,-4.075,0.0629,171.017,201573,happy
spotify:track:3H7ihDc1dqLriiWXwsc2po,0.223,0.664,0.789,0.72,8,0,0.129,-5.652,0.218,122.031,166794,happy
spotify:track:6UelLqGlWMcVH1E5c4H7lY,0.122,0.557,0.548,0.816,0,0,0.335,-4.209,0.0465,95.39,174000,happy
spotify:track:59qrUpoplZxbIZxk6X0Bm3,0.0332,0.753,0.789,0.711,2,0,0.0876,-4.248,0.041,112.985,190306,happy
spotify:track:6WrI0LAC5M1Rw2MnX2ZvEg,0.0125,0.677,0.794,0.793,11,0,0.0952,-4.521,0.0842,123.941,183290,happy
spotify:track:1supkf9D4Obm2yTHqug3m8,0.029,0.479,0.748,0.828,0,0.000127,0.153,-5.548,0.149,123.986,171587,happy
spotify:track:4nK5YrxbMGZstTLbvj6Gxw,0.305,0.817,0.863,0.631,7,3.04E-05,0.123,-4.689,0.0534,128.977,223480,happy
spotify:track:5T490vvoFNU6psep0NPmxs,0.243,0.723,0.795,0.48,3,0,0.271,-8.556,0.0688,149.919,171375,happy
spotify:track:3tjFYV6RSFtuktYl3ZtYcq,0.221,0.756,0.7,0.722,7,0,0.272,-3.558,0.0369,90.989,140526,happy
spotify:track:550WyoCN1ja3XyBigJvX4e,0.183,0.534,0.448,0.708,1,0,0.189,-6.525,0.0441,79.53,192000,happy
spotify:track:24Yi9hE78yPEbZ4kxyoXAI,0.0167,0.898,0.77,0.724,8,0.0107,0.353,-5.484,0.0495,121.975,176840,happy
spotify:track:1Cv1YLb4q0RzL6pybtaMLo,0.183,0.694,0.878,0.525,5,0,0.0714,-6.832,0.0578,112.022,158571,happy
spotify:track:24ySl2hOPGCDcxBxFIqWBu,0.021,0.646,0.672,0.855,9,0,0.323,-3.764,0.0397,123.056,182200,happy
spotify:track:0bn57drG9oBzCs6Uy0RS1F,0.16,0.332,0.661,0.841,6,0,0.0681,-4.48,0.065,130.153,128769,happy
spotify:track:2FBpJGt00G0h1q0RHuqaGO,0.311,0.546,0.655,0.578,9,0,0.109,-5.711,0.0534,145.869,209213,happy
spotify:track:14wf185UxfNbSy8dwt4r4q,0.193,0.428,0.894,0.635,2,0.00105,0.0823,-6.929,0.0473,105.013,249143,happy
spotify:track:5ZULALImTm80tzUbYQYM9d,0.692,0.513,0.824,0.588,6,0.000104,0.149,-6.4,0.0924,98.027,209438,happy
spotify:track:6vEdn7JCnvGhYQQ9yLcsJe,0.0159,0.182,0.448,0.692,6,1.39E-06,0.0896,-9.937,0.141,199.638,181682,happy
spotify:track:3Z8FwOEN59mRMxDCtb8N0A,0.00776,0.452,0.63,0.633,4,0,0.0541,-7.088,0.0457,93.995,172762,happy
spotify:track:428q2sGN6GUj9F8GXEmGlH,0.0123,0.841,0.675,0.92,0,0.114,0.329,-7.153,0.054,132,329280,happy
spotify:track:27u7t9d7ZQoyjsCROHuZJ3,0.369,0.946,0.779,0.705,0,7.91E-06,0.124,-3.895,0.0344,101.022,178374,happy
spotify:track:3Dv1eDb0MEgF93GpLXlucZ,0.256,0.786,0.787,0.673,11,3.57E-06,0.0904,-4.577,0.158,110.962,237893,happy
spotify:track:7CHi4DtfK4heMlQaudCuHK,0.129,0.529,0.598,0.526,10,0,0.14,-8.659,0.0415,123.935,168387,happy
spotify:track:27ycaQnQAxaPiyeg3nr2aB,0.00115,0.259,0.705,0.814,4,0.00312,0.203,-5.466,0.0346,110,223279,happy
spotify:track:4vAvloma2hNHnD2M9vLSH0,0.00215,0.336,0.883,0.624,2,0.109,0.0763,-8.629,0.0991,117.92,138814,happy
spotify:track:2OfQvGrr83FGpdLA1nAR01,0.0144,0.286,0.659,0.838,6,0,0.13,-2.79,0.136,123.95,130677,happy
spotify:track:62aP9fBQKYKxi7PDXwcUAS,0.0686,0.33,0.674,0.774,11,0.00188,0.393,-7.567,0.0892,112.05,176547,happy
spotify:track:696DnlkuDOXcMAnKlTgXXK,0.0522,0.457,0.621,0.601,6,0,0.46,-5.616,0.148,116.735,163636,happy
spotify:track:5I4VsjWxOqN1nWfUpFZFM3,0.016,0.641,0.623,0.891,7,0,0.329,-4.419,0.0653,99.987,218557,happy
spotify:track:7I1OtVXMDFMqJ0cTBHgr5J,0.00605,0.167,0.512,0.813,7,0.00199,0.105,-4.895,0.0304,90.019,157333,happy
spotify:track:2tnVG71enUj33Ic2nFN6kZ,0.177,0.884,0.88,0.751,7,6.43E-05,0.106,-4.258,0.0874,117.948,157606,happy
spotify:track:5G93tKqYRUatPe5kjwZOEF,0.369,0.505,0.535,0.536,4,0,0.522,-5.141,0.0385,172,214186,happy
spotify:track:0EhpEsp4L0oRGM0vmeaN5e,0.00536,0.393,0.571,0.693,6,0,0.173,-8.234,0.0545,168.169,232253,happy
spotify:track:3Be7CLdHZpyzsVijme39cW,0.275,0.617,0.75,0.664,8,0,0.0632,-5.908,0.154,105.023,208156,happy
spotify:track:7l2RIppRyMQtHI7qQjbZCW,0.111,0.322,0.717,0.818,1,0,0.177,-4.493,0.142,128.016,152817,happy
spotify:track:3GYlQmwfBDo7imFyGPhrl7,0.0703,0.857,0.729,0.788,10,0,0.115,-4.832,0.0908,118.039,159536,happy
spotify:track:7C1trmcQQ5n5RNy4l6ziCv,0.406,0.637,0.682,0.7,6,0,0.174,-5.591,0.0397,120.03,186878,happy
spotify:track:0ZPowohOc41cvQQ29ibOSU,0.0174,0.819,0.707,0.944,9,0.0765,0.429,-3.967,0.0349,125.944,176190,happy
spotify:track:6fenHIxXuuzKB55wY4WCHP,0.0241,0.833,0.774,0.747,1,6.11E-06,0.342,-3.908,0.082,119.964,168125,happy
spotify:track:2nJekhox9Na8lDxQOKVp7D,0.0282,0.369,0.652,0.883,0,2.34E-06,0.681,-3.046,0.039,124.067,174194,happy
spotify:track:5px6upUHM3fhOP621Edp4V,0.0137,0.746,0.647,0.844,0,0.000658,0.102,-3.756,0.0457,146.962,193829,happy
spotify:track:09clEwQzbXrtEFFRWhBYGR,0.184,0.367,0.683,0.886,0,0,0.283,-5.179,0.0637,127.915,142500,happy
spotify:track:2kJu14V7hbZw3I4K8L8SXb,0.00146,0.796,0.676,0.815,8,0.00041,0.275,-4.294,0.0625,117.973,193531,happy
spotify:track:5p1ex0pXv6jSPJ6QbumQpD,0.0404,0.631,0.677,0.744,10,0.00016,0.074,-6.806,0.0295,124.08,152913,happy
spotify:track:3f3gGgZOoA87PJMt1awY9z,0.656,0.551,0.778,0.636,10,0,0.215,-7.006,0.251,105.005,203571,happy
spotify:track:017PF4Q3l4DBUiWoXk4OWT,0.167,0.467,0.73,0.729,4,1.39E-06,0.349,-3.434,0.0883,113.013,221820,happy
spotify:track:5QhDqbqLk759MNSjegdlzw,0.228,0.701,0.735,0.883,9,4.69E-05,0.367,-2.304,0.2,128.073,168018,happy
spotify:track:3ZWhRS2EJVL5B0IEzkcvZa,0.092,0.679,0.827,0.73,1,1.35E-05,0.258,-5.324,0.0934,95.003,163228,happy
spotify:track:1zoSK0DAijcYGhRcFQgJAi,0.344,0.706,0.659,0.578,1,0,0.157,-7.128,0.0388,100.017,157000,happy
spotify:track:7xbWAw3LMgRMn4omR5yVn3,0.344,0.507,0.58,0.586,1,0,0.0755,-6.883,0.0357,147.988,199549,happy
spotify:track:2XgHbkEDBGKYpmpS4tTjRT,0.0597,0.569,0.485,0.843,1,0,0.315,-5.731,0.208,174.084,203732,happy
spotify:track:0qaWEvPkts34WF68r8Dzx9,0.0149,0.517,0.737,0.828,11,0.000583,0.0862,-4.711,0.0396,124.052,208474,happy
spotify:track:5tZWtGT65sMrDVPB5H444n,0.0046,0.429,0.672,0.752,4,0.00047,0.056,-4.866,0.0843,116.945,211843,happy
spotify:track:0Uo43DNldd7aNxizhKgowg,0.198,0.204,0.687,0.642,0,0,0.235,-7.949,0.0833,128.044,146602,happy
spotify:track:00ETaeHUQ6lops3oWU1Wrt,0.019,0.429,0.681,0.773,5,1.28E-06,0.11,-5.749,0.148,119.961,199008,happy
spotify:track:0zVV37q1NyGO2GBFZuhZ0a,0.402,0.617,0.832,0.568,7,0.00109,0.0979,-6.094,0.0579,120.014,202625,happy
spotify:track:6cy3ki60hLwimwIje7tALf,0.0334,0.667,0.721,0.716,10,0.00084,0.237,-7.037,0.0657,104.994,221714,happy
spotify:track:0TR69tw5aybYHbSC1w4xy5,0.0075,0.922,0.757,0.976,7,0.169,0.0394,-4.61,0.0974,123.015,179461,happy
spotify:track:0onslUNmSLDkuYaideYWir,0.00615,0.824,0.767,0.891,0,0,0.406,-3.01,0.0901,119.91,195334,happy
spotify:track:5CrL3qnIdbRwuEL3Wnt1bM,0.0959,0.942,0.76,0.925,6,0.00365,0.12,-3.94,0.0464,122.011,198710,happy
spotify:track:0DmAvNCAK08oCi7miSZUIY,0.197,0.483,0.676,0.786,1,0,0.0943,-4.529,0.0478,125.983,218359,happy
spotify:track:2dh6Pnl5egc1FrQS6EsW4n,0.0426,0.455,0.632,0.868,5,0.263,0.307,-6.254,0.0357,122.98,182400,happy
spotify:track:4J6l6NZLmEaeZlFN1ShMmC,0.00794,0.378,0.65,0.839,11,3.98E-05,0.166,-5.42,0.269,127.985,147656,happy
spotify:track:49dFIRQCQxPWgoH0m38XQ5,0.262,0.7,0.696,0.686,5,0,0.174,-6.113,0.0309,115.982,160289,happy
spotify:track:3frUvGrmGcay91lvFbOgsN,0.121,0.36,0.794,0.728,1,8.82E-06,0.227,-6.759,0.114,105.024,183067,happy
spotify:track:09Mxpg8wkI1ynsc3sVDiUU,0.0187,0.694,0.849,0.718,6,0,0.0736,-5.324,0.123,117.996,140209,happy
spotify:track:73ThEGwF5i9GrsXXGyZBRa,0.179,0.548,0.736,0.657,0,4.29E-06,0.118,-7.512,0.0668,115.989,164885,happy
spotify:track:6c6Pr4ALb2SD7j7UnS5YDE,0.0225,0.769,0.885,0.618,10,2.17E-05,0.325,-5.705,0.0544,127.983,234375,happy
spotify:track:6nQZG4G0vIrQWaCGbqHCQn,0.108,0.666,0.74,0.692,11,0.000342,0.171,-6.488,0.0324,126.021,143500,happy
spotify:track:6wXgnhpmOPEJ7cUweSyy2B,0.0264,0.745,0.73,0.792,6,0,0.101,-5.33,0.13,99.039,170158,happy
spotify:track:5Gj1wG8b12VQdEd3hUuSwo,0.127,0.39,0.715,0.635,7,0,0.0862,-6.591,0.0791,112.887,198635,happy
spotify:track:0qItYhkpSyUnhItmKYSd3f,0.0327,0.385,0.761,0.459,1,0.00109,0.0712,-11.486,0.0366,114.981,173870,happy
spotify:track:0rIAC4PXANcKmitJfoqmVm,0.0192,0.881,0.599,0.887,4,1.21E-06,0.3,-3.967,0.0984,170.918,193837,happy
spotify:track:1a5s1dAfcRlsSXoH2Ztxs6,0.226,0.128,0.501,0.563,10,0.000182,0.132,-9.241,0.0431,150.096,244800,happy
spotify:track:0dZpw3h6KZhcHec61qwevZ,0.016,0.896,0.824,0.854,8,4.95E-05,0.117,-5.312,0.177,95.114,210329,happy
spotify:track:7bIq1v8svANsAys7I694Up,0.0313,0.705,0.71,0.891,0,0,0.365,-3.116,0.0749,125.024,192573,happy
spotify:track:660BgHpKo1jhR9MMSFn7CF,0.0161,0.963,0.791,0.795,4,0,0.362,-4.854,0.0415,124.007,177975,happy
